0.87 0.002197 0.35633 0.531722 0.109751 0 0 0 
0.88 0.001728 0.347776 0.536917 0.113579 0 0 0 
0.89 0.001331 0.339246 0.541928 0.117495 0 0 0 
0.9 0.001 0.33075 0.54675 0.1215 0 0 0 
0.91 0.000729 0.322299 0.551377 0.125595 0 0 0 
0.92 0.000512 0.313904 0.555803 0.129781 0 0 0 
0.93 0.000343 0.305575 0.560023 0.13406 0 0 0 
0.94 0.000216 0.297322 0.564031 0.138431 0 0 0 
0.95 0.000125 0.289156 0.567823 0.142896 0 0 0 
0.96 6.4e-05 0.281088 0.571392 0.147456 0 0 0 
0.97 2.7e-05 0.273128 0.574733 0.152112 0 0 0 
0.98 8e-06 0.265286 0.577841 0.156865 0 0 0 
0.99 1e-06 0.257573 0.580709 0.161717 0 0 0 
1 0 0.25 0.583333 0.166667 0 0 0 
1.01 0 0.242575 0.585709 0.171716 1.66667e-07 0 0 
1.02 0 0.235298 0.587838 0.176863 1.33333e-06 0 0 
1.03 0 0.228168 0.589724 0.182103 4.5e-06 0 0 
1.04 0 0.221184 0.591371 0.187435 1.06667e-05 0 0 
1.05 0 0.214344 0.592781 0.192854 2.08333e-05 0 0 
1.06 0 0.207646 0.593959 0.198359 3.6e-05 0 0 
1.07 0 0.201089 0.594908 0.203945 5.71667e-05 0 0 
1.08 0 0.194672 0.595632 0.209611 8.53333e-05 0 0 
1.09 0 0.188393 0.596134 0.215352 0.0001215 0 0 
1.1 0 0.18225 0.596417 0.221167 0.000166667 0 0 
1.11 0 0.176242 0.596485 0.227051 0.000221833 0 0 
1.12 0 0.170368 0.596341 0.233003 0.000288 0 0 
1.13 0 0.164626 0.59599 0.239018 0.000366167 0 0 
1.14 0 0.159014 0.595434 0.245095 0.000457333 0 0 
1.15 0 0.153531 0.594677 0.251229 0.0005625 0 0 
1.16 0 0.148176 0.593723 0.257419 0.000682667 0 0 
1.17 0 0.142947 0.592574 0.26366 0.000818833 0 0 
1.18 0 0.137842 0.591235 0.269951 0.000972 0 0 
1.19 0 0.13286 0.589709 0.276287 0.00114317 0 0 
1.2 0 0.128 0.588 0.282667 0.00133333 0 0 
1.21 0 0.12326 0.586111 0.289086 0.0015435 0 0 
1.22 0 0.118638 0.584045 0.295543 0.00177467 0 0 
1.23 0 0.114133 0.581806 0.302033 0.00202783 0 0 
1.24 0 0.109744 0.579397 0.308555 0.002304 0 0 
1.25 0 0.105469 0.576823 0.315104 0.00260417 0 0 
1.26 0 0.101306 0.574086 0.321679 0.00292933 0 0 
1.27 0 0.0972542 0.57119 0.328275 0.0032805 0 0 
1.28 0 0.093312 0.568139 0.334891 0.00365867 0 0 
1.29 0 0.0894777 0.564935 0.341522 0.00406483 0 0 
1.3 0 0.08575 0.561583 0.348167 0.0045 0 0 
1.31 0 0.0821272 0.558086 0.354821 0.00496517 0 0 
1.32 0 0.078608 0.554448 0.361483 0.00546133 0 0 
1.33 0 0.0751907 0.550672 0.368148 0.0059895 0 0 
1.34 0 0.071874 0.546761 0.374815 0.00655067 0 0 
1.35 0 0.0686562 0.542719 0.381479 0.00714583 0 0 
1.36 0 0.065536 0.538549 0.388139 0.007776 0 0 
1.37 0 0.0625117 0.534256 0.39479 0.00844217 0 0 
1.38 0 0.059582 0.529842 0.401431 0.00914533 0 0 
1.39 0 0.0567453 0.525311 0.408057 0.0098865 0 0 
1.4 0 0.054 0.520667 0.414667 0.0106667 0 0 
1.41 0 0.0513448 0.515912 0.421256 0.0114868 0 0 
1.42 0 0.048778 0.511051 0.427823 0.012348 0 0 
1.43 0 0.0462983 0.506087 0.434363 0.0132512 0 0 
1.44 0 0.043904 0.501024 0.440875 0.0141973 0 0 
1.45 0 0.0415938 0.495865 0.447354 0.0151875 0 0 
1.46 0 0.039366 0.490613 0.453799 0.0162227 0 0 
1.47 0 0.0372193 0.485272 0.460205 0.0173038 0 0 
1.48 0 0.035152 0.479845 0.466571 0.018432 0 0 
1.49 0 0.0331627 0.474337 0.472892 0.0196082 0 0 
1.5 0 0.03125 0.46875 0.479167 0.0208333 0 0 
1.51 0 0.0294122 0.463088 0.485391 0.0221085 0 0 
1.52 0 0.027648 0.457355 0.491563 0.0234347 0 0 
1.53 0 0.0259557 0.451553 0.497678 0.0248128 0 0 
1.54 0 0.024334 0.445687 0.503735 0.026244 0 0 
1.55 0 0.0227812 0.43976 0.509729 0.0277292 0 0 
1.56 0 0.021296 0.433776 0.515659 0.0292693 0 0 
1.57 0 0.0198767 0.427738 0.52152 0.0308655 0 0 
1.58 0 0.018522 0.421649 0.527311 0.0325187 0 0 
1.59 0 0.0172302 0.415513 0.533027 0.0342298 0 0 
1.6 0 0.016 0.409333 0.538667 0.036 0 0 
1.61 0 0.0148297 0.403114 0.544226 0.0378302 0 0 
1.62 0 0.013718 0.396858 0.549703 0.0397213 0 0 
1.63 0 0.0126633 0.390569 0.555093 0.0416745 0 0 
1.64 0 0.011664 0.384251 0.560395 0.0436907 0 0 
1.65 0 0.0107188 0.377906 0.565604 0.0457708 0 0 
1.66 0 0.009826 0.371539 0.570719 0.047916 0 0 
1.67 0 0.00898425 0.365153 0.575735 0.0501272 0 0 
1.68 0 0.008192 0.358752 0.580651 0.0524053 0 0 
1.69 0 0.00744775 0.352339 0.585462 0.0547515 0 0 
1.7 0 0.00675 0.345917 0.590167 0.0571667 0 0 
1.71 0 0.00609725 0.33949 0.594761 0.0596518 0 0 
1.72 0 0.005488 0.333061 0.599243 0.062208 0 0 
1.73 0 0.00492075 0.326635 0.603608 0.0648362 0 0 
1.74 0 0.004394 0.320214 0.607855 0.0675373 0 0 
1.75 0 0.00390625 0.313802 0.611979 0.0703125 0 0 
1.76 0 0.003456 0.307403 0.615979 0.0731627 0 0 
1.77 0 0.00304175 0.301019 0.61985 0.0760888 0 0 
1.78 0 0.002662 0.294655 0.623591 0.079092 0 0 
1.79 0 0.00231525 0.288314 0.627197 0.0821732 0 0 
1.8 0 0.002 0.282 0.630667 0.0853333 0 0 
1.81 0 0.00171475 0.275716 0.633996 0.0885735 0 0 
1.82 0 0.001458 0.269465 0.637183 0.0918947 0 0 
1.83 0 0.00122825 0.263251 0.640223 0.0952978 0 0 
1.84 0 0.001024 0.257077 0.643115 0.098784 0 0 
1.85 0 0.00084375 0.250948 0.645854 0.102354 0 0 
1.86 0 0.000686 0.244866 0.648439 0.106009 0 0 
1.87 0 0.00054925 0.238835 0.650865 0.109751 0 0 
1.88 0 0.000432 0.232859 0.653131 0.113579 0 0 
1.89 0 0.00033275 0.22694 0.655232 0.117495 0 0 
1.9 0 0.00025 0.221083 0.657167 0.1215 0 0 
1.91 0 0.00018225 0.215291 0.658931 0.125595 0 0 
1.92 0 0.000128 0.209568 0.660523 0.129781 0 0 
1.93 0 8.575e-05 0.203917 0.661938 0.134059 0 0 
1.94 0 5.4e-05 0.198341 0.663175 0.138431 0 0 
1.95 0 3.125e-05 0.192844 0.664229 0.142896 0 0 
1.96 0 1.6e-05 0.187429 0.665099 0.147456 0 0 
1.97 0 6.75e-06 0.182101 0.66578 0.152112 0 0 
1.98 0 2e-06 0.176862 0.666271 0.156865 0 0 
1.99 0 2.5e-07 0.171716 0.666567 0.161717 0 0 
2 0 0 0.166667 0.666667 0.166667 0 0 
2.01 0 0 0.161717 0.666567 0.171716 2.5e-07 0 
2.02 0 0 0.156865 0.666271 0.176862 2e-06 0 
2.03 0 0 0.152112 0.66578 0.182101 6.75e-06 0 
2.04 0 0 0.147456 0.665099 0.187429 1.6e-05 0 
2.05 0 0 0.142896 0.664229 0.192844 3.125e-05 0 
2.06 0 0 0.138431 0.663175 0.198341 5.4e-05 0 
2.07 0 0 0.13406 0.661938 0.203917 8.575e-05 0 
2.08 0 0 0.129781 0.660523 0.209568 0.000128 0 
2.09 0 0 0.125595 0.658931 0.215291 0.00018225 0 
2.1 0 0 0.1215 0.657167 0.221083 0.00025 0 
2.11 0 0 0.117495 0.655232 0.22694 0.00033275 0 
2.12 0 0 0.113579 0.653131 0.232859 0.000432 0 
2.13 0 0 0.109751 0.650865 0.238835 0.00054925 0 
2.14 0 0 0.106009 0.648439 0.244866 0.000686 0 
2.15 0 0 0.102354 0.645854 0.250948 0.00084375 0 
2.16 0 0 0.098784 0.643115 0.257077 0.001024 0 
2.17 0 0 0.0952978 0.640223 0.263251 0.00122825 0 
2.18 0 0 0.0918947 0.637183 0.269465 0.001458 0 
2.19 0 0 0.0885735 0.633996 0.275716 0.00171475 0 
2.2 0 0 0.0853333 0.630667 0.282 0.002 0 
2.21 0 0 0.0821732 0.627197 0.288314 0.00231525 0 
2.22 0 0 0.079092 0.623591 0.294655 0.002662 0 
2.23 0 0 0.0760888 0.61985 0.301019 0.00304175 0 
2.24 0 0 0.0731627 0.615979 0.307403 0.003456 0 
2.25 0 0 0.0703125 0.611979 0.313802 0.00390625 0 
2.26 0 0 0.0675373 0.607855 0.320214 0.004394 0 
2.27 0 0 0.0648362 0.603608 0.326635 0.00492075 0 
2.28 0 0 0.062208 0.599243 0.333061 0.005488 0 
2.29 0 0 0.0596518 0.594761 0.33949 0.00609725 0 
2.3 0 0 0.0571667 0.590167 0.345917 0.00675 0 
2.31 0 0 0.0547515 0.585462 0.352339 0.00744775 0 
2.32 0 0 0.0524053 0.580651 0.358752 0.008192 0 
2.33 0 0 0.0501272 0.575735 0.365153 0.00898425 0 
2.34 0 0 0.047916 0.570719 0.371539 0.009826 0 
2.35 0 0 0.0457708 0.565604 0.377906 0.0107188 0 
2.36 0 0 0.0436907 0.560395 0.384251 0.011664 0 
2.37 0 0 0.0416745 0.555093 0.390569 0.0126633 0 
2.38 0 0 0.0397213 0.549703 0.396858 0.013718 0 
2.39 0 0 0.0378302 0.544226 0.403114 0.0148298 0 
2.4 0 0 0.036 0.538667 0.409333 0.016 0 
2.41 0 0 0.0342298 0.533027 0.415513 0.0172303 0 
2.42 0 0 0.0325187 0.527311 0.421649 0.018522 0 
2.43 0 0 0.0308655 0.52152 0.427738 0.0198768 0 
2.44 0 0 0.0292693 0.515659 0.433776 0.021296 0 
2.45 0 0 0.0277292 0.509729 0.43976 0.0227813 0 
2.46 0 0 0.026244 0.503735 0.445687 0.024334 0 
2.47 0 0 0.0248128 0.497678 0.451553 0.0259558 0 
2.48 0 0 0.0234347 0.491563 0.457355 0.027648 0 
2.49 0 0 0.0221085 0.485391 0.463088 0.0294123 0 
2.5 0 0 0.0208333 0.479167 0.46875 0.03125 0 
2.51 0 0 0.0196082 0.472892 0.474337 0.0331627 0 
2.52 0 0 0.018432 0.466571 0.479845 0.035152 0 
2.53 0 0 0.0173038 0.460205 0.485272 0.0372192 0 
2.54 0 0 0.0162227 0.453799 0.490613 0.039366 0 
2.55 0 0 0.0151875 0.447354 0.495865 0.0415937 0 
2.56 0 0 0.0141973 0.440875 0.501024 0.043904 0 
2.57 0 0 0.0132512 0.434363 0.506087 0.0462982 0 
2.58 0 0 0.012348 0.427823 0.511051 0.048778 0 
2.59 0 0 0.0114868 0.421256 0.515912 0.0513447 0 
2.6 0 0 0.0106667 0.414667 0.520667 0.054 0 
2.61 0 0 0.0098865 0.408057 0.525311 0.0567452 0 
2.62 0 0 0.00914533 0.401431 0.529842 0.059582 0 
2.63 0 0 0.00844217 0.39479 0.534256 0.0625117 0 
2.64 0 0 0.007776 0.388139 0.538549 0.065536 0 
2.65 0 0 0.00714583 0.381479 0.542719 0.0686562 0 
